Id,CodigoMunicipio,Ano,Mes,Periodo,DataCredito,ICMS,FundExp,Comp,IPVA,Total
164361,6051,2025,Dezembro,01/12/2025 a 05/12/2025,09/12/2025,258258.94,0.00,0.00,0.00,258258.94
164362,6051,2025,Dezembro,08/12/2025 a 12/12/2025,16/12/2025,146517.44,4779.97,0.00,0.00,151297.42
164363,6051,2025,Dezembro,15/12/2025 a 19/12/2025,23/12/2025,167498.50,2292.59,0.00,0.00,169791.09
164364,6051,2025,Dezembro,22/12/2025 a 26/12/2025,30/12/2025,441924.46,0.00,1943.79,0.00,443868.26
164365,6063,2020,Janeiro,02/01/2020 a 03/01/2020,07/01/2020,89702.14,0.00,0.00,0.00,89702.14
164366,6063,2020,Janeiro,Resíduo do Ano Anterior,07/01/2020,327614.29,17023.93,0.00,0.00,344638.22
164367,6063,2020,Janeiro,06/01/2020 a 10/01/2020,14/01/2020,2069633.27,26809.90,0.00,0.00,2096443.17
164368,6063,2020,Janeiro,13/01/2020 a 17/01/2020,21/01/2020,1470529.81,0.00,0.00,0.00,1470529.81
164369,6063,2020,Janeiro,20/01/2020 a 24/01/2020,28/01/2020,3358436.62,13897.61,19957.93,0.00,3392292.16
164370,6063,2020,Fevereiro,27/01/2020 a 31/01/2020,04/02/2020,1191906.71,7720.68,4.14,0.00,1199631.54
164371,6063,2020,Fevereiro,03/02/2020 a 07/02/2020,11/02/2020,1684629.77,0.00,0.00,0.00,1684629.77
164372,6063,2020,Fevereiro,10/02/2020 a 14/02/2020,18/02/2020,935441.68,29284.96,0.00,0.00,964726.64
164373,6063,2020,Fevereiro,17/02/2020 a 21/02/2020,27/02/2020,3676272.44,10882.42,24219.35,0.00,3711374.22
164374,6063,2020,Março,26/02/2020 a 28/02/2020,03/03/2020,1165194.27,12219.54,0.00,0.00,1177413.81
164375,6063,2020,Março,02/03/2020 a 06/03/2020,10/03/2020,1845168.73,0.00,0.00,0.00,1845168.73
164376,6063,2020,Março,09/03/2020 a 13/03/2020,17/03/2020,1070308.14,26145.13,0.00,0.00,1096453.27
164377,6063,2020,Março,16/03/2020 a 20/03/2020,24/03/2020,1462692.72,13569.69,26099.78,0.00,1502362.19
164378,6063,2020,Março,23/03/2020 a 27/03/2020,31/03/2020,3087960.15,0.00,0.00,0.00,3087960.15
164379,6063,2020,Abril,30/03/2020 a 03/04/2020,07/04/2020,534914.37,8630.68,0.00,0.00,543545.06
164380,6063,2020,Abril,06/04/2020 a 10/04/2020,14/04/2020,1347952.04,27141.90,0.00,0.00,1375093.94
164381,6063,2020,Abril,13/04/2020 a 17/04/2020,22/04/2020,1560415.87,0.00,22659.23,0.00,1583075.10
164382,6063,2020,Abril,20/04/2020 a 24/04/2020,28/04/2020,2387264.90,11595.04,0.00,0.00,2398859.94
164383,6063,2020,Maio,27/04/2020 a 01/05/2020,05/05/2020,895488.66,4649.16,0.00,0.00,900137.82
164384,6063,2020,Maio,04/05/2020 a 08/05/2020,12/05/2020,1572561.42,28305.48,0.00,0.00,1600866.90
164385,6063,2020,Maio,11/05/2020 a 15/05/2020,19/05/2020,791439.26,0.00,15148.13,0.00,806587.39
164386,6063,2020,Maio,18/05/2020 a 22/05/2020,26/05/2020,2471774.86,6757.98,0.00,0.00,2478532.84
164387,6063,2020,Junho,25/05/2020 a 29/05/2020,02/06/2020,881837.28,8195.20,0.00,0.00,890032.48
164388,6063,2020,Junho,01/06/2020 a 05/06/2020,09/06/2020,1448796.83,0.00,0.00,0.00,1448796.83
164389,6063,2020,Junho,08/06/2020 a 12/06/2020,16/06/2020,743202.26,21821.13,0.00,0.00,765023.39
164390,6063,2020,Junho,15/06/2020 a 19/06/2020,23/06/2020,1242505.19,11452.56,8860.60,0.00,1262818.35
164391,6063,2020,Junho,22/06/2020 a 26/06/2020,30/06/2020,2675882.08,0.00,0.00,0.00,2675882.08
164392,6063,2020,Julho,29/06/2020 a 03/07/2020,07/07/2020,580118.69,5628.47,0.00,0.00,585747.15
164393,6063,2020,Julho,06/07/2020 a 10/07/2020,14/07/2020,1437552.25,26229.84,0.00,0.00,1463782.09
164394,6063,2020,Julho,13/07/2020 a 17/07/2020,21/07/2020,1321725.27,0.00,16007.41,0.00,1337732.68
164395,6063,2020,Julho,20/07/2020 a 24/07/2020,28/07/2020,2858935.12,13652.63,0.00,0.00,2872587.75
164396,6063,2020,Agosto,27/07/2020 a 31/07/2020,04/08/2020,1224151.60,6849.86,0.00,0.00,1231001.46
164397,6063,2020,Agosto,03/08/2020 a 07/08/2020,11/08/2020,1475646.83,0.00,0.00,0.00,1475646.83
164398,6063,2020,Agosto,10/08/2020 a 14/08/2020,18/08/2020,977403.97,31184.50,12930.67,0.00,1021519.13
164399,6063,2020,Agosto,17/08/2020 a 21/08/2020,25/08/2020,3755324.24,11341.41,20028.50,0.00,3786694.15
164400,6063,2020,Setembro,24/08/2020 a 28/08/2020,01/09/2020,1425184.84,11520.80,0.00,0.00,1436705.64
164401,6063,2020,Setembro,31/08/2020 a 04/09/2020,09/09/2020,1641981.51,0.00,0.00,0.00,1641981.51
164402,6063,2020,Setembro,08/09/2020 a 11/09/2020,15/09/2020,862546.97,40370.56,0.00,0.00,902917.53
164403,6063,2020,Setembro,14/09/2020 a 18/09/2020,22/09/2020,1379988.07,14668.11,22780.58,0.00,1417436.75
164404,6063,2020,Setembro,21/09/2020 a 25/09/2020,29/09/2020,3375729.22,0.00,0.00,0.00,3375729.22
164405,6063,2020,Outubro,28/09/2020 a 02/10/2020,06/10/2020,1583369.75,8445.69,0.00,0.00,1591815.44
164406,6063,2020,Outubro,05/10/2020 a 09/10/2020,14/10/2020,1562393.38,47975.02,669.01,0.00,1611037.40
164407,6063,2020,Outubro,13/10/2020 a 16/10/2020,20/10/2020,1595036.75,0.00,0.00,0.00,1595036.75
164408,6063,2020,Outubro,19/10/2020 a 23/10/2020,27/10/2020,3666377.77,16853.92,25517.88,0.00,3708749.57
164409,6063,2020,Novembro,26/10/2020 a 30/10/2020,04/11/2020,1540538.23,7826.36,737.79,0.00,1549102.39
164410,6063,2020,Novembro,03/11/2020 a 06/11/2020,10/11/2020,1735278.66,0.00,0.00,0.00,1735278.66
164411,6063,2020,Novembro,09/11/2020 a 13/11/2020,17/11/2020,1212202.24,47173.40,0.00,0.00,1259375.64
164412,6063,2020,Novembro,16/11/2020 a 20/11/2020,24/11/2020,3276498.43,15945.32,14833.60,0.00,3307277.36
164413,6063,2020,Dezembro,23/11/2020 a 27/11/2020,01/12/2020,2923192.88,0.00,0.00,0.00,2923192.88
164414,6063,2020,Dezembro,30/11/2020 a 04/12/2020,08/12/2020,1763840.87,16523.99,373.07,0.00,1780737.93
164415,6063,2020,Dezembro,07/12/2020 a 11/12/2020,15/12/2020,1181882.94,54257.22,0.00,0.00,1236140.16
164416,6063,2020,Dezembro,14/12/2020 a 18/12/2020,22/12/2020,1519857.72,18617.77,18138.61,0.00,1556614.10
164417,6063,2020,Dezembro,21/12/2020 a 25/12/2020,29/12/2020,3753705.38,0.00,478.38,0.00,3754183.77
164418,6063,2021,Janeiro,Resíduo do Ano Anterior,05/01/2021,1340847.48,10888.50,0.00,0.00,1351735.98
164419,6063,2021,Janeiro,04/01/2021 a 08/01/2021,12/01/2021,1650771.13,51697.41,0.00,0.00,1702468.54
164420,6063,2021,Janeiro,11/01/2021 a 15/01/2021,19/01/2021,1110730.79,0.00,0.00,0.00,1110730.79
164421,6063,2021,Janeiro,18/01/2021 a 22/01/2021,26/01/2021,4738083.25,16714.63,21580.88,0.00,4776378.77
164422,6063,2021,Fevereiro,25/01/2021 a 29/01/2021,02/02/2021,1493578.08,9388.47,608.44,0.00,1503574.99
164423,6063,2021,Fevereiro,01/02/2021 a 05/02/2021,09/02/2021,1922318.00,0.00,0.00,0.00,1922318.00
164424,6063,2021,Fevereiro,08/02/2021 a 12/02/2021,17/02/2021,1131015.51,42332.87,0.00,0.00,1173348.38
164425,6063,2021,Fevereiro,17/02/2021 a 19/02/2021,23/02/2021,1263509.22,14199.35,24545.94,0.00,1302254.51
164426,6063,2021,Março,22/02/2021 a 26/02/2021,02/03/2021,4417911.33,7108.68,0.00,0.00,4425020.02
164427,6063,2021,Março,01/03/2021 a 05/03/2021,09/03/2021,1810398.58,0.00,690.00,0.00,1811088.57
164428,6063,2021,Março,08/03/2021 a 12/03/2021,16/03/2021,1087649.31,42087.50,0.00,0.00,1129736.81
164429,6063,2021,Março,15/03/2021 a 19/03/2021,19/03/2021,1664151.29,20477.79,31433.49,0.00,1716062.58
164430,6063,2021,Março,22/03/2021 a 26/03/2021,30/03/2021,4450960.48,0.00,899.51,0.00,4451859.99
164431,6063,2021,Abril,29/03/2021 a 02/04/2021,06/04/2021,863697.79,13003.50,0.00,0.00,876701.28
164432,6063,2021,Abril,05/04/2021 a 09/04/2021,13/04/2021,1833906.09,48359.07,0.00,0.00,1882265.16
164433,6063,2021,Abril,12/04/2021 a 16/04/2021,20/04/2021,1719254.97,0.00,0.00,0.00,1719254.97
164434,6063,2021,Abril,19/04/2021 a 23/04/2021,27/04/2021,3206630.18,17592.00,29314.00,0.00,3253536.18
164435,6063,2021,Maio,26/04/2021 a 30/04/2021,04/05/2021,1526820.84,9840.90,1081.98,0.00,1537743.72
164436,6063,2021,Maio,03/05/2021 a 07/05/2021,11/05/2021,2081674.13,0.00,0.00,0.00,2081674.13
164437,6063,2021,Maio,10/05/2021 a 14/05/2021,18/05/2021,1172434.03,49424.04,0.00,0.00,1221858.07
164438,6063,2021,Maio,17/05/2021 a 21/05/2021,25/05/2021,3923200.05,9250.81,35956.10,0.00,3968406.97
164439,6063,2021,Junho,24/05/2021 a 28/05/2021,01/06/2021,1725404.43,14582.39,1292.82,0.00,1741279.65
164440,6063,2021,Junho,31/05/2021 a 04/06/2021,08/06/2021,867845.83,0.00,0.00,0.00,867845.83
164441,6063,2021,Junho,07/06/2021 a 11/06/2021,15/06/2021,2443244.12,40526.31,0.00,0.00,2483770.43
164442,6063,2021,Junho,14/06/2021 a 18/06/2021,22/06/2021,1356554.72,16366.49,35228.31,0.00,1408149.51
164443,6063,2021,Junho,21/06/2021 a 25/06/2021,29/06/2021,3538561.88,0.00,0.00,0.00,3538561.88
164444,6063,2021,Julho,28/06/2021 a 02/07/2021,06/07/2021,1764505.36,10307.25,1288.36,0.00,1776100.98
164445,6063,2021,Julho,05/07/2021 a 09/07/2021,13/07/2021,2059539.75,52352.31,0.00,0.00,2111892.05
164446,6063,2021,Julho,12/07/2021 a 16/07/2021,20/07/2021,1705260.80,0.00,36467.31,0.00,1741728.11
164447,6063,2021,Julho,19/07/2021 a 23/07/2021,27/07/2021,4045254.08,14744.78,1314.23,0.00,4061313.09
164448,6063,2021,Agosto,26/07/2021 a 30/07/2021,03/08/2021,1747752.28,10519.01,0.00,0.00,1758271.29
164449,6063,2021,Agosto,02/08/2021 a 06/08/2021,10/08/2021,1740416.05,0.00,0.00,0.00,1740416.05
164450,6063,2021,Agosto,09/08/2021 a 13/08/2021,17/08/2021,1710657.55,38411.30,0.00,0.00,1749068.85
164451,6063,2021,Agosto,16/08/2021 a 20/08/2021,24/08/2021,1660520.52,12835.32,36588.52,0.00,1709944.35
164452,6063,2021,Agosto,23/08/2021 a 27/08/2021,31/08/2021,4754164.53,0.00,1301.66,0.00,4755466.19
164453,6063,2021,Setembro,30/08/2021 a 03/09/2021,08/09/2021,944454.08,14021.93,0.00,0.00,958476.01
164454,6063,2021,Setembro,06/09/2021 a 10/09/2021,14/09/2021,1839655.28,46533.70,0.00,0.00,1886188.98
164455,6063,2021,Setembro,13/09/2021 a 17/09/2021,21/09/2021,2055031.66,0.00,40307.24,0.00,2095338.90
164456,6063,2021,Setembro,20/09/2021 a 24/09/2021,28/09/2021,4196991.51,17499.78,0.00,0.00,4214491.29
164457,6063,2021,Outubro,27/09/2021 a 01/10/2021,05/10/2021,1928993.58,13625.64,0.00,0.00,1942619.22
164458,6063,2021,Outubro,04/10/2021 a 08/10/2021,13/10/2021,1807460.87,50177.65,1123.73,0.00,1858762.25
164459,6063,2021,Outubro,11/10/2021 a 15/10/2021,19/10/2021,1516149.57,0.00,0.00,0.00,1516149.57
164460,6063,2021,Outubro,18/10/2021 a 22/10/2021,26/10/2021,5009969.62,18093.87,38371.96,0.00,5066435.44
164461,6063,2021,Novembro,25/10/2021 a 29/10/2021,03/11/2021,1896411.66,11664.25,1069.78,0.00,1909145.69
164462,6063,2021,Novembro,01/11/2021 a 05/11/2021,09/11/2021,1926249.65,0.00,0.00,0.00,1926249.65
164463,6063,2021,Novembro,08/11/2021 a 12/11/2021,17/11/2021,1760989.79,45874.08,0.00,0.00,1806863.87
164464,6063,2021,Novembro,16/11/2021 a 19/11/2021,23/11/2021,1640330.70,19784.48,36813.52,0.00,1696928.70
164465,6063,2021,Novembro,22/11/2021 a 26/11/2021,30/11/2021,5406112.84,0.00,0.00,0.00,5406112.84
164466,6063,2021,Dezembro,29/11/2021 a 03/12/2021,07/12/2021,1035615.21,10918.73,1072.90,0.00,1047606.85
164467,6063,2021,Dezembro,06/12/2021 a 10/12/2021,14/12/2021,2337208.64,56425.90,0.00,0.00,2393634.54
164468,6063,2021,Dezembro,13/12/2021 a 17/12/2021,21/12/2021,2295569.82,0.00,45404.81,0.00,2340974.63
164469,6063,2021,Dezembro,20/12/2021 a 24/12/2021,28/12/2021,4664303.57,3842.93,1237.60,0.00,4669384.09
164470,6063,2022,Janeiro,Resíduo do Ano Anterior,04/01/2022,1819586.79,18020.23,0.00,0.00,1837607.02
164471,6063,2022,Janeiro,03/01/2022 a 07/01/2022,11/01/2022,1847636.48,0.00,0.00,0.00,1847636.48
164472,6063,2022,Janeiro,10/01/2022 a 14/01/2022,18/01/2022,1707086.65,50773.92,0.00,0.00,1757860.57
164473,6063,2022,Janeiro,17/01/2022 a 21/01/2022,25/01/2022,4756037.61,21318.47,35465.00,0.00,4812821.08
164474,6063,2022,Fevereiro,24/01/2022 a 28/01/2022,01/02/2022,1818812.06,2585.65,1011.78,0.00,1822409.49
164475,6063,2022,Fevereiro,31/01/2022 a 04/02/2022,08/02/2022,2170506.66,0.00,0.00,0.00,2170506.66
164476,6063,2022,Fevereiro,07/02/2022 a 11/02/2022,15/02/2022,1374179.49,46730.00,0.00,0.00,1420909.49
164477,6063,2022,Fevereiro,14/02/2022 a 18/02/2022,22/02/2022,1426459.62,14044.83,34495.07,0.00,1474999.52
164478,6063,2022,Março,21/02/2022 a 25/02/2022,02/03/2022,3886347.38,5999.43,874.72,0.00,3893221.53
164479,6063,2022,Março,02/03/2022 a 04/03/2022,08/03/2022,1935534.43,0.00,0.00,0.00,1935534.43
164480,6063,2022,Março,07/03/2022 a 11/03/2022,15/03/2022,2384108.44,53788.21,0.00,0.00,2437896.66
164481,6063,2022,Março,14/03/2022 a 18/03/2022,22/03/2022,1396013.75,16771.71,46298.76,0.00,1459084.22
164482,6063,2022,Março,21/03/2022 a 25/03/2022,29/03/2022,3711943.55,0.00,0.00,0.00,3711943.55
164483,6063,2022,Abril,28/03/2022 a 01/04/2022,05/04/2022,1941655.91,5088.43,1265.59,0.00,1948009.92
164484,6063,2022,Abril,04/04/2022 a 08/04/2022,12/04/2022,1960822.07,51024.58,0.00,0.00,2011846.65
164485,6063,2022,Abril,11/04/2022 a 15/04/2022,19/04/2022,1257914.06,0.00,0.00,0.00,1257914.06
164486,6063,2022,Abril,18/04/2022 a 22/04/2022,26/04/2022,4663916.64,13497.91,41644.42,0.00,4719058.97
164487,6063,2022,Maio,25/04/2022 a 29/04/2022,03/05/2022,2106692.58,12414.08,1123.15,0.00,2120229.81
164488,6063,2022,Maio,02/05/2022 a 06/05/2022,10/05/2022,2227494.52,0.00,0.00,0.00,2227494.52
164489,6063,2022,Maio,09/05/2022 a 13/05/2022,17/05/2022,1420849.68,26065.82,0.00,0.00,1446915.50
164490,6063,2022,Maio,16/05/2022 a 20/05/2022,24/05/2022,1560693.46,9406.49,55937.03,0.00,1626036.98
164491,6063,2022,Maio,23/05/2022 a 27/05/2022,31/05/2022,4885765.52,0.00,1585.20,0.00,4887350.72
164492,6063,2022,Junho,30/05/2022 a 03/06/2022,07/06/2022,954509.68,5430.08,0.00,0.00,959939.76
164493,6063,2022,Junho,06/06/2022 a 10/06/2022,14/06/2022,2096547.99,33342.49,0.00,0.00,2129890.48
164494,6063,2022,Junho,13/06/2022 a 17/06/2022,21/06/2022,1626740.25,0.00,46723.89,0.00,1673464.14
164495,6063,2022,Junho,20/06/2022 a 24/06/2022,28/06/2022,4316579.77,16146.30,0.00,0.00,4332726.07
164496,6063,2022,Julho,27/06/2022 a 01/07/2022,05/07/2022,2142334.89,8219.92,1287.27,0.00,2151842.08
164497,6063,2022,Julho,04/07/2022 a 08/07/2022,12/07/2022,1938908.08,37927.21,0.00,0.00,1976835.29
164498,6063,2022,Julho,11/07/2022 a 15/07/2022,19/07/2022,1467606.33,0.00,0.00,0.00,1467606.33
164499,6063,2022,Julho,18/07/2022 a 22/07/2022,26/07/2022,4865935.10,13995.01,51864.46,0.00,4931794.58
164500,6063,2022,Agosto,25/07/2022 a 29/07/2022,02/08/2022,2034537.04,7561.43,1410.91,0.00,2043509.38
164501,6063,2022,Agosto,01/08/2022 a 05/08/2022,09/08/2022,2099179.77,0.00,0.00,0.00,2099179.77
164502,6063,2022,Agosto,08/08/2022 a 12/08/2022,16/08/2022,1315857.43,31564.53,0.00,0.00,1347421.96
164503,6063,2022,Agosto,15/08/2022 a 19/08/2022,23/08/2022,1606746.33,2800.00,0.00,0.00,1609546.34
164504,6063,2022,Agosto,22/08/2022 a 26/08/2022,30/08/2022,5273362.65,0.00,52913.96,0.00,5326276.61
164505,6063,2022,Setembro,26/08/2022 a 26/08/2022,06/09/2022,989703.44,13015.95,1469.27,0.00,1004188.67
164506,6063,2022,Setembro,05/09/2022 a 09/09/2022,13/09/2022,1746670.18,37214.55,0.00,0.00,1783884.73
164507,6063,2022,Setembro,12/09/2022 a 16/09/2022,20/09/2022,1774126.93,0.00,0.00,0.00,1774126.93
164508,6063,2022,Setembro,19/09/2022 a 23/09/2022,27/09/2022,4693052.41,13182.16,52517.20,0.00,4758751.77
164509,6063,2022,Outubro,26/09/2022 a 30/09/2022,04/10/2022,1892644.58,12108.53,1416.52,0.00,1906169.64
164510,6063,2022,Outubro,03/10/2022 a 07/10/2022,11/10/2022,2030348.86,0.00,0.00,0.00,2030348.86
164511,6063,2022,Outubro,10/10/2022 a 14/10/2022,18/10/2022,1235492.50,40004.51,0.00,0.00,1275497.01
164512,6063,2022,Outubro,17/10/2022 a 21/10/2022,25/10/2022,4654508.29,15924.67,47915.76,0.00,4718348.72
164513,6063,2022,Novembro,24/10/2022 a 28/10/2022,01/11/2022,1612447.81,7862.75,4311.71,0.00,1624622.26
164514,6063,2022,Novembro,31/10/2022 a 04/11/2022,08/11/2022,901655.53,0.00,0.00,0.00,901655.53
164515,6063,2022,Novembro,07/11/2022 a 11/11/2022,16/11/2022,2086996.02,36490.10,0.00,0.00,2123486.13
164516,6063,2022,Novembro,14/11/2022 a 18/11/2022,22/11/2022,1302231.04,2964.21,41401.83,0.00,1346597.08
164517,6063,2022,Novembro,21/11/2022 a 25/11/2022,29/11/2022,4464425.01,0.00,0.00,0.00,4464425.01
164518,6063,2022,Dezembro,28/11/2022 a 02/12/2022,06/12/2022,1916025.57,6932.10,1113.81,0.00,1924071.48
164519,6063,2022,Dezembro,05/12/2022 a 09/12/2022,13/12/2022,1387979.84,41682.96,0.00,0.00,1429662.80
164520,6063,2022,Dezembro,12/12/2022 a 16/12/2022,20/12/2022,2113337.72,0.00,41413.56,0.00,2154751.28
164521,6063,2022,Dezembro,19/12/2022 a 23/12/2022,27/12/2022,4805858.96,12508.39,1078.30,0.00,4819445.66
164522,6063,2023,Janeiro,Resíduo do Ano Anterior,03/01/2023,1856253.52,11714.13,0.00,0.00,1867967.65
164523,6063,2023,Janeiro,02/01/2023 a 06/01/2023,10/01/2023,1137310.46,0.00,0.00,0.00,1137310.46
164524,6063,2023,Janeiro,09/01/2023 a 13/01/2023,17/01/2023,1460192.99,32946.49,0.00,0.00,1493139.47
164525,6063,2023,Janeiro,16/01/2023 a 20/01/2023,24/01/2023,1730148.20,16374.68,27388.92,0.00,1773911.80
164526,6063,2023,Janeiro,23/01/2023 a 27/01/2023,31/01/2023,4532365.49,0.00,706.55,0.00,4533072.04
164527,6063,2023,Fevereiro,30/01/2023 a 03/02/2023,07/02/2023,1022933.53,8931.68,0.00,0.00,1031865.21
164528,6063,2023,Fevereiro,06/02/2023 a 10/02/2023,14/02/2023,1506335.87,31583.52,0.00,0.00,1537919.38
164529,6063,2023,Fevereiro,13/02/2023 a 17/02/2023,22/02/2023,1759307.64,5739.81,0.00,0.00,1765047.45
164530,6063,2023,Fevereiro,22/02/2023 a 24/02/2023,28/02/2023,3598381.02,0.00,31836.96,0.00,3630217.98
164531,6063,2023,Março,27/02/2023 a 03/03/2023,07/03/2023,1771197.86,4217.96,935.12,0.00,1776350.94
164532,6063,2023,Março,06/03/2023 a 10/03/2023,14/03/2023,1657761.05,35623.63,0.00,0.00,1693384.68
164533,6063,2023,Março,13/03/2023 a 17/03/2023,21/03/2023,1469153.20,0.00,30475.50,0.00,1499628.71
164534,6063,2023,Março,20/03/2023 a 24/03/2023,28/03/2023,3703451.23,7160.60,0.00,0.00,3710611.83
164535,6063,2023,Abril,27/03/2023 a 31/03/2023,04/04/2023,1464673.62,8698.43,860.95,0.00,1474233.00
164536,6063,2023,Abril,03/04/2023 a 07/04/2023,11/04/2023,1740956.31,0.00,0.00,0.00,1740956.31
164537,6063,2023,Abril,10/04/2023 a 14/04/2023,18/04/2023,1464517.90,40519.92,0.00,0.00,1505037.82
164538,6063,2023,Abril,17/04/2023 a 21/04/2023,25/04/2023,1389674.26,6387.75,29349.10,0.00,1425411.11
164539,6063,2023,Maio,24/04/2023 a 28/04/2023,03/05/2023,4785623.71,7976.55,822.80,0.00,4794423.07
164540,6063,2023,Maio,02/05/2023 a 05/05/2023,09/05/2023,1647718.87,0.00,0.00,0.00,1647718.87
164541,6063,2023,Maio,08/05/2023 a 12/05/2023,16/05/2023,1347997.74,33784.09,0.00,0.00,1381781.83
164542,6063,2023,Maio,15/05/2023 a 19/05/2023,23/05/2023,1188157.38,9556.67,0.00,0.00,1197714.05
164543,6063,2023,Maio,22/05/2023 a 26/05/2023,30/05/2023,4422602.03,0.00,32812.02,0.00,4455414.05
164544,6063,2023,Junho,29/05/2023 a 02/06/2023,06/06/2023,872923.58,6014.35,886.58,0.00,879824.50
164545,6063,2023,Junho,05/06/2023 a 09/06/2023,13/06/2023,1340573.99,41681.55,0.00,0.00,1382255.53
164546,6063,2023,Junho,12/06/2023 a 16/06/2023,20/06/2023,2039393.12,0.00,0.00,0.00,2039393.12
164547,6063,2023,Junho,19/06/2023 a 23/06/2023,27/06/2023,4087238.17,10468.30,31293.64,0.00,4129000.11
164548,6063,2023,Julho,26/06/2023 a 30/06/2023,04/07/2023,1757855.44,9394.67,0.00,0.00,1767250.11
164549,6063,2023,Julho,03/07/2023 a 07/07/2023,11/07/2023,2171875.01,0.00,0.00,0.00,2171875.01
164550,6063,2023,Julho,10/07/2023 a 14/07/2023,18/07/2023,1101311.64,39977.83,0.00,0.00,1141289.47
164551,6063,2023,Julho,17/07/2023 a 21/07/2023,25/07/2023,4309467.35,10621.72,30523.86,0.00,4350612.93
164552,6063,2023,Agosto,24/07/2023 a 28/07/2023,01/08/2023,1670601.50,5315.64,0.00,0.00,1675917.14
164553,6063,2023,Agosto,31/07/2023 a 04/08/2023,08/08/2023,2343704.74,0.00,831.20,0.00,2344535.95
164554,6063,2023,Agosto,07/08/2023 a 11/08/2023,15/08/2023,1037749.58,36058.62,0.00,0.00,1073808.20
164555,6063,2023,Agosto,14/08/2023 a 18/08/2023,22/08/2023,1205527.93,8672.70,0.00,0.00,1214200.63
164556,6063,2023,Agosto,21/08/2023 a 25/08/2023,29/08/2023,3980284.58,0.00,30063.54,0.00,4010348.12
164557,6063,2023,Setembro,28/08/2023 a 01/09/2023,05/09/2023,1756337.80,5038.75,0.00,0.00,1761376.55
164558,6063,2023,Setembro,04/09/2023 a 08/09/2023,12/09/2023,2184498.00,41679.26,809.49,0.00,2226986.75
164559,6063,2023,Setembro,11/09/2023 a 15/09/2023,19/09/2023,893626.07,0.00,32920.98,0.00,926547.04
164560,6063,2023,Setembro,18/09/2023 a 22/09/2023,26/09/2023,5133570.53,6558.22,0.00,0.00,5140128.76
164561,6063,2023,Outubro,25/09/2023 a 29/09/2023,03/10/2023,1578776.24,16264.60,856.62,0.00,1595897.46
164562,6063,2023,Outubro,02/10/2023 a 06/10/2023,10/10/2023,2440095.09,0.00,0.00,0.00,2440095.09
164563,6063,2023,Outubro,09/10/2023 a 13/10/2023,17/10/2023,1020338.32,41638.38,0.00,0.00,1061976.70
164564,6063,2023,Outubro,09/10/2023 a 13/10/2023,24/10/2023,1583978.42,19012.66,36554.07,0.00,1639545.15
164565,6063,2023,Outubro,23/10/2023 a 27/10/2023,31/10/2023,4857757.98,0.00,0.00,0.00,4857757.98
164566,6063,2023,Novembro,30/10/2023 a 03/11/2023,07/11/2023,902915.75,11406.35,962.47,0.00,915284.57
164567,6063,2023,Novembro,06/11/2023 a 10/11/2023,14/11/2023,2520211.99,34839.79,0.00,0.00,2555051.79
164568,6063,2023,Novembro,13/11/2023 a 17/11/2023,21/11/2023,1186654.44,0.00,0.00,0.00,1186654.44
164569,6063,2023,Novembro,20/11/2023 a 24/11/2023,28/11/2023,4333419.95,12296.10,38023.31,0.00,4383739.36
164570,6063,2023,Dezembro,27/11/2023 a 01/12/2023,05/12/2023,1825788.92,11906.15,1016.99,0.00,1838712.06
164571,6063,2023,Dezembro,04/12/2023 a 08/12/2023,12/12/2023,2257085.62,34072.73,0.00,0.00,2291158.35
164572,6063,2023,Dezembro,11/12/2023 a 15/12/2023,19/12/2023,1236664.35,0.00,38094.24,0.00,1274758.60
164573,6063,2023,Dezembro,18/12/2023 a 22/12/2023,27/12/2023,5218576.07,16128.31,985.70,0.00,5235690.08
164574,6063,2024,Janeiro,Resíduo do Ano Anterior,03/01/2024,1620118.80,14077.49,0.00,0.00,1634196.29
164575,6063,2024,Janeiro,02/01/2024 a 05/01/2024,09/01/2024,2236405.19,0.00,0.00,0.00,2236405.19
164576,6063,2024,Janeiro,08/01/2024 a 12/01/2024,16/01/2024,1223201.29,43179.79,0.00,0.00,1266381.08
164577,6063,2024,Janeiro,15/01/2024 a 19/01/2024,23/01/2024,1408513.29,18410.76,29128.75,0.00,1456052.81
164578,6063,2024,Janeiro,22/01/2024 a 26/01/2024,30/01/2024,4977797.68,0.00,713.90,0.00,4978511.58
164579,6063,2024,Fevereiro,29/01/2024 a 02/02/2024,06/02/2024,1059117.38,2402.67,0.00,0.00,1061520.04
164580,6063,2024,Fevereiro,05/02/2024 a 09/02/2024,14/02/2024,2203936.75,40582.14,0.00,0.00,2244518.89
164581,6063,2024,Fevereiro,14/02/2024 a 16/02/2024,20/02/2024,1224924.29,0.00,0.00,0.00,1224924.29
164582,6063,2024,Fevereiro,19/02/2024 a 23/02/2024,27/02/2024,4348846.02,16310.05,30330.16,0.00,4395486.23
164583,6063,2024,Março,26/02/2024 a 01/03/2024,05/03/2024,1963589.37,9664.22,785.74,0.00,1974039.34
164584,6063,2024,Março,04/03/2024 a 08/03/2024,12/03/2024,2262705.54,38623.07,0.00,0.00,2301328.61
164585,6063,2024,Março,11/03/2024 a 15/03/2024,19/03/2024,1127494.13,0.00,0.00,0.00,1127494.13
164586,6063,2024,Março,18/03/2024 a 22/03/2024,26/03/2024,4547592.58,15465.11,26148.11,0.00,4589205.80
